step,tag,value
49,train_loss,1.8889597654342651
99,train_loss,1.847835659980774
149,train_loss,1.7076802253723145
199,train_loss,0.16507552564144135
249,train_loss,-0.16668601334095
299,train_loss,-0.2530179023742676
349,train_loss,-0.30326130986213684
399,train_loss,-0.4097719192504883
449,train_loss,-0.7837151885032654
499,train_loss,-1.2114357948303223
549,train_loss,-1.5136616230010986
599,train_loss,-1.529038906097412
649,train_loss,-1.6387763023376465
699,train_loss,-1.870720624923706
749,train_loss,-1.8888025283813477
799,train_loss,-1.9158666133880615
849,train_loss,-1.9877619743347168
899,train_loss,-2.001290798187256
949,train_loss,-2.0309348106384277
999,train_loss,-2.0503945350646973
1049,train_loss,-2.0814902782440186
1099,train_loss,-1.9323965311050415
1149,train_loss,-2.0983083248138428
1199,train_loss,-2.1755335330963135
1249,train_loss,-2.3546323776245117
1299,train_loss,-2.208887815475464
1349,train_loss,-2.2655632495880127
1399,train_loss,-2.206892251968384
1449,train_loss,-2.3874711990356445
1499,train_loss,-2.218076467514038
1549,train_loss,-2.4809372425079346
1599,train_loss,-2.378535509109497
1649,train_loss,-2.6229970455169678
1699,train_loss,-2.4593546390533447
1749,train_loss,-2.518610954284668
1799,train_loss,-2.659688949584961
1849,train_loss,-2.5672101974487305
1899,train_loss,-2.5631072521209717
1949,train_loss,-2.151463508605957
1999,train_loss,-2.3502748012542725
2049,train_loss,-2.1488940715789795
2099,train_loss,-2.629462480545044
2149,train_loss,-2.4743776321411133
2199,train_loss,-2.61769700050354
2249,train_loss,-2.603607416152954
2299,train_loss,-2.677708864212036
2349,train_loss,-2.6904139518737793
2399,train_loss,-2.6044507026672363
2449,train_loss,-2.699204444885254
2499,train_loss,-2.5138278007507324
2549,train_loss,-2.737708806991577
2599,train_loss,-2.711672782897949
2649,train_loss,-2.4305081367492676
2699,train_loss,-2.3828070163726807
2749,train_loss,-2.876185178756714
2799,train_loss,-2.2445085048675537
2849,train_loss,-2.6679201126098633
2899,train_loss,-2.7432632446289062
2949,train_loss,-2.8176968097686768
2999,train_loss,-2.6832053661346436
3049,train_loss,-2.8744635581970215
3099,train_loss,-2.822735548019409
3149,train_loss,-2.8252735137939453
3199,train_loss,-2.836182117462158
3249,train_loss,-2.5746450424194336
3299,train_loss,-2.91593861579895
3349,train_loss,-2.7118427753448486
3399,train_loss,-2.8336901664733887
3449,train_loss,-2.795381546020508
3499,train_loss,-2.8467485904693604
3549,train_loss,-2.8353803157806396
3599,train_loss,-2.821028232574463
3649,train_loss,-2.7470719814300537
3699,train_loss,-2.8862051963806152
3749,train_loss,-2.8534440994262695
3799,train_loss,-2.960231065750122
3849,train_loss,-2.819068670272827
3899,train_loss,-2.9388461112976074
3949,train_loss,-2.833808422088623
3999,train_loss,-2.9412412643432617
4049,train_loss,-2.9131181240081787
4099,train_loss,-2.9185774326324463
4149,train_loss,-2.871279239654541
4199,train_loss,-2.913795232772827
4249,train_loss,-2.724604368209839
4299,train_loss,-2.9543449878692627
4349,train_loss,-2.5082132816314697
4399,train_loss,-2.9877567291259766
4449,train_loss,-2.8809258937835693
4499,train_loss,-2.8729376792907715
4549,train_loss,-2.855497360229492
4599,train_loss,-2.952086925506592
4649,train_loss,-2.857011079788208
4699,train_loss,-3.02799916267395
4749,train_loss,-2.8615810871124268
4799,train_loss,-2.891136884689331
4849,train_loss,-2.8667855262756348
4899,train_loss,-2.582953929901123
