step,tag,value
49,train_loss,125.05430603027344
99,train_loss,146.99220275878906
149,train_loss,805.440185546875
199,train_loss,5.968644618988037
249,train_loss,6.367550849914551
299,train_loss,5.496222019195557
349,train_loss,248.36793518066406
399,train_loss,2.55368971824646
449,train_loss,1.939064860343933
499,train_loss,1.7864668369293213
549,train_loss,1.6866910457611084
599,train_loss,1.6754150390625
649,train_loss,1.355164647102356
699,train_loss,1.160683512687683
749,train_loss,1.316641926765442
799,train_loss,0.8736185431480408
849,train_loss,0.7961543202400208
899,train_loss,3.6595513820648193
949,train_loss,0.6012119650840759
999,train_loss,0.44236230850219727
1049,train_loss,0.2974283695220947
1099,train_loss,0.4934733510017395
1149,train_loss,0.07189936935901642
1199,train_loss,-0.04252469167113304
1249,train_loss,-0.08877687901258469
1299,train_loss,-0.023081937804818153
1349,train_loss,-0.301305890083313
1399,train_loss,-0.34935638308525085
1449,train_loss,-0.3918697237968445
1499,train_loss,-0.42463749647140503
1549,train_loss,-0.7482929825782776
1599,train_loss,-0.7418605089187622
1649,train_loss,-0.7736194729804993
1699,train_loss,-0.8414456844329834
1749,train_loss,-0.8591864109039307
1799,train_loss,-0.7383093237876892
1849,train_loss,-1.0221835374832153
1899,train_loss,-1.1353304386138916
1949,train_loss,-1.151425838470459
1999,train_loss,-1.2607333660125732
2049,train_loss,-1.2915819883346558
2099,train_loss,-0.9867426156997681
2149,train_loss,-1.5243185758590698
2199,train_loss,-1.369005560874939
2249,train_loss,-1.4295202493667603
2299,train_loss,-1.4370118379592896
2349,train_loss,-1.440955400466919
2399,train_loss,-1.2721375226974487
2449,train_loss,-1.5355175733566284
2499,train_loss,-1.2944128513336182
2549,train_loss,-1.5191627740859985
2599,train_loss,-1.6064519882202148
2649,train_loss,-0.7422997951507568
2699,train_loss,-1.575168490409851
2749,train_loss,-1.594075322151184
2799,train_loss,-1.502624750137329
2849,train_loss,-1.6191259622573853
2899,train_loss,-1.7824554443359375
2949,train_loss,-1.6877645254135132
2999,train_loss,-1.7829705476760864
3049,train_loss,-1.709560513496399
3099,train_loss,-1.8597686290740967
3149,train_loss,-1.7709333896636963
3199,train_loss,-1.855383276939392
3249,train_loss,-1.7267730236053467
3299,train_loss,-1.8873975276947021
3349,train_loss,-1.8348029851913452
3399,train_loss,-1.7789125442504883
3449,train_loss,-1.9544662237167358
3499,train_loss,-1.8189351558685303
3549,train_loss,-1.853297233581543
3599,train_loss,-1.6766763925552368
3649,train_loss,-1.972043514251709
3699,train_loss,-1.913928508758545
3749,train_loss,-1.850877046585083
3799,train_loss,-1.9651548862457275
3849,train_loss,-1.7632724046707153
3899,train_loss,-1.9324463605880737
3949,train_loss,-2.1163954734802246
3999,train_loss,-1.874926209449768
4049,train_loss,-2.160475015640259
4099,train_loss,-1.915536880493164
4149,train_loss,-1.9458101987838745
4199,train_loss,-1.9813395738601685
4249,train_loss,-2.0095462799072266
4299,train_loss,-1.8216394186019897
4349,train_loss,-2.0290355682373047
