step,tag,value
49,train_loss,29.42699432373047
99,train_loss,22.450647354125977
149,train_loss,9.456281661987305
199,train_loss,4.51151704788208
249,train_loss,3.076702356338501
299,train_loss,2.271535634994507
349,train_loss,2.0427277088165283
399,train_loss,1.8473117351531982
449,train_loss,1.621514916419983
499,train_loss,1.6664354801177979
549,train_loss,2.0796988010406494
599,train_loss,1.1367907524108887
649,train_loss,1.0927183628082275
699,train_loss,0.9811809062957764
749,train_loss,0.7037737965583801
799,train_loss,0.5720713138580322
849,train_loss,0.5146400332450867
899,train_loss,0.3787376880645752
949,train_loss,0.35993948578834534
999,train_loss,0.1702711582183838
1049,train_loss,-0.05159410089254379
1099,train_loss,-0.008863821625709534
1149,train_loss,-0.15366806089878082
1199,train_loss,-0.30306586623191833
1249,train_loss,-0.15956899523735046
1299,train_loss,-0.28723791241645813
1349,train_loss,-0.5700088739395142
1399,train_loss,-0.7019511461257935
1449,train_loss,-0.6102028489112854
1499,train_loss,-0.7616353034973145
1549,train_loss,-0.8072425723075867
1599,train_loss,-0.9451307654380798
1649,train_loss,-0.9259668588638306
1699,train_loss,-0.8883256316184998
1749,train_loss,-0.8958984017372131
1799,train_loss,-0.9884775280952454
1849,train_loss,-1.0179288387298584
1899,train_loss,-1.1011618375778198
1949,train_loss,-0.9840916991233826
1999,train_loss,-1.1521904468536377
2049,train_loss,-1.287911295890808
2099,train_loss,-0.8479055762290955
2149,train_loss,-1.1835896968841553
2199,train_loss,-1.1182630062103271
2249,train_loss,-1.3051620721817017
2299,train_loss,-1.236151933670044
2349,train_loss,-1.5258160829544067
2399,train_loss,-1.249230146408081
2449,train_loss,-1.493783950805664
2499,train_loss,-1.341691255569458
2549,train_loss,-1.464540958404541
2599,train_loss,-1.4103786945343018
2649,train_loss,-1.50425124168396
2699,train_loss,-1.5587420463562012
2749,train_loss,-1.5135130882263184
2799,train_loss,-1.5324373245239258
2849,train_loss,-1.7296007871627808
2899,train_loss,-1.567392110824585
2949,train_loss,-1.5278630256652832
2999,train_loss,-1.4332938194274902
3049,train_loss,-1.4871846437454224
3099,train_loss,-1.6206632852554321
3149,train_loss,-1.5040972232818604
3199,train_loss,-1.6876130104064941
3249,train_loss,-1.5393186807632446
3299,train_loss,-1.7724542617797852
3349,train_loss,-1.8854315280914307
3399,train_loss,-1.6075001955032349
3449,train_loss,-1.798185110092163
3499,train_loss,-1.4302481412887573
3549,train_loss,-1.6459413766860962
3599,train_loss,-1.6197428703308105
3649,train_loss,-1.7876968383789062
3699,train_loss,-1.8075143098831177
3749,train_loss,-1.8228567838668823
3799,train_loss,-1.6339250802993774
3849,train_loss,-1.7491841316223145
3899,train_loss,-1.9338047504425049
3949,train_loss,-1.7615938186645508
3999,train_loss,-1.9993289709091187
4049,train_loss,-1.6880158185958862
4099,train_loss,-1.9182446002960205
4149,train_loss,-1.804686188697815
4199,train_loss,-1.7211487293243408
4249,train_loss,-1.8645684719085693
4299,train_loss,-1.9953962564468384
4349,train_loss,-1.8780884742736816
4399,train_loss,-1.9461652040481567
4449,train_loss,-1.7454808950424194
4499,train_loss,-1.6908165216445923
4549,train_loss,-2.01682710647583
4599,train_loss,-2.1443123817443848
4649,train_loss,-1.7703617811203003
4699,train_loss,-1.946323275566101
4749,train_loss,-1.9965200424194336
4799,train_loss,-1.8622190952301025
4849,train_loss,-1.9016716480255127
4899,train_loss,-1.6825860738754272
4949,train_loss,-2.0505549907684326
4999,train_loss,-1.8523659706115723
5049,train_loss,-1.799485445022583
5099,train_loss,-1.8929831981658936
5149,train_loss,-1.7665483951568604
5199,train_loss,-1.7695496082305908
5249,train_loss,-1.8962361812591553
5299,train_loss,-2.0657033920288086
5349,train_loss,-1.8930933475494385
5399,train_loss,-1.9700822830200195
5449,train_loss,-2.053410530090332
5499,train_loss,-2.0293924808502197
5549,train_loss,-1.8046977519989014
5599,train_loss,-2.03824782371521
5649,train_loss,-1.8542015552520752
5699,train_loss,-1.927634596824646
5749,train_loss,-1.8709944486618042
5799,train_loss,-2.0454232692718506
5849,train_loss,-2.1216835975646973
5899,train_loss,-2.159775733947754
5949,train_loss,-1.969646692276001
5999,train_loss,-1.9696937799453735
6049,train_loss,-1.709121823310852
6099,train_loss,-1.7860219478607178
6149,train_loss,-1.9433963298797607
6199,train_loss,-2.1989715099334717
6249,train_loss,-2.1115643978118896
6299,train_loss,-1.9755885601043701
6349,train_loss,-2.1835408210754395
6399,train_loss,-1.9276959896087646
6449,train_loss,-1.7794164419174194
6499,train_loss,-1.5455856323242188
6549,train_loss,-2.1239590644836426
6599,train_loss,-2.034679889678955
6649,train_loss,-1.9900593757629395
6699,train_loss,-2.221478223800659
6749,train_loss,-2.200847864151001
6799,train_loss,-2.404921293258667
6849,train_loss,-2.071561098098755
6899,train_loss,-1.9681142568588257
6949,train_loss,-2.156219005584717
6999,train_loss,-2.089771270751953
7049,train_loss,-2.0157995223999023
7099,train_loss,-2.015662908554077
7149,train_loss,-1.942062258720398
7199,train_loss,-2.0025081634521484
7249,train_loss,-1.891365647315979
7299,train_loss,-2.0861871242523193
7349,train_loss,-2.003441333770752
7399,train_loss,-2.1745083332061768
7449,train_loss,-2.1997179985046387
7499,train_loss,-1.8292553424835205
7549,train_loss,-1.916663408279419
7599,train_loss,-2.282128095626831
7649,train_loss,-2.290881633758545
7699,train_loss,-2.007490873336792
7749,train_loss,-2.187469720840454
7799,train_loss,-1.9810302257537842
7849,train_loss,-1.918399453163147
7899,train_loss,-2.1617071628570557
7949,train_loss,-2.3219645023345947
7999,train_loss,-2.1290934085845947
8049,train_loss,-2.1810317039489746
8099,train_loss,-2.212829351425171
8149,train_loss,-2.2049105167388916
8199,train_loss,-2.174227476119995
8249,train_loss,-2.1931216716766357
8299,train_loss,-2.2045445442199707
8349,train_loss,-2.132730007171631
8399,train_loss,-2.3607208728790283
8449,train_loss,-1.8334064483642578
8499,train_loss,-2.129613161087036
8549,train_loss,-2.3686752319335938
8599,train_loss,-2.0969393253326416
8649,train_loss,-2.028920888900757
8699,train_loss,-2.3656411170959473
8749,train_loss,-2.297687530517578
8799,train_loss,-2.25443696975708
8849,train_loss,-2.1933670043945312
8899,train_loss,-2.2812814712524414
8949,train_loss,-2.298551321029663
8999,train_loss,-2.4444515705108643
9049,train_loss,-2.054426670074463
9099,train_loss,-2.1729624271392822
9149,train_loss,-2.1336703300476074
9199,train_loss,-2.2550127506256104
9249,train_loss,-2.1497557163238525
