step,tag,value
49,train_loss,25.28424072265625
99,train_loss,7.47147274017334
149,train_loss,5.31557035446167
199,train_loss,3.5970935821533203
249,train_loss,2.8609282970428467
299,train_loss,2.4180710315704346
349,train_loss,2.2248294353485107
399,train_loss,1.983950138092041
449,train_loss,1.8044344186782837
499,train_loss,1.7272628545761108
549,train_loss,1.5834187269210815
599,train_loss,1.4429391622543335
649,train_loss,1.3413251638412476
699,train_loss,1.3324297666549683
749,train_loss,1.2906467914581299
799,train_loss,0.9654425978660583
849,train_loss,0.8924537897109985
899,train_loss,0.7921401262283325
949,train_loss,0.6224462389945984
999,train_loss,0.6786065101623535
1049,train_loss,0.48384374380111694
1099,train_loss,0.4506913423538208
1149,train_loss,0.44246432185173035
1199,train_loss,0.5610774159431458
1249,train_loss,0.14836391806602478
1299,train_loss,-0.07159402966499329
1349,train_loss,0.06960766017436981
1399,train_loss,-0.07964359223842621
1449,train_loss,-0.10045552998781204
1499,train_loss,-0.16780613362789154
1549,train_loss,-0.25892752408981323
1599,train_loss,-0.2319897562265396
1649,train_loss,-0.45909857749938965
1699,train_loss,-0.5130213499069214
1749,train_loss,-0.39554956555366516
1799,train_loss,0.24434815347194672
1849,train_loss,-0.6243545413017273
1899,train_loss,-0.6224887371063232
1949,train_loss,-0.9080259799957275
1999,train_loss,-0.9717355370521545
2049,train_loss,-0.8523704409599304
2099,train_loss,-0.8003246784210205
2149,train_loss,-0.34231993556022644
2199,train_loss,-1.13054621219635
2249,train_loss,-0.9971360564231873
2299,train_loss,-0.984833836555481
2349,train_loss,-1.3708642721176147
2399,train_loss,-0.9496666193008423
2449,train_loss,-1.2055888175964355
2499,train_loss,-0.6238784193992615
2549,train_loss,-1.1577380895614624
2599,train_loss,-1.4158533811569214
2649,train_loss,-0.2318158894777298
2699,train_loss,-1.2831145524978638
2749,train_loss,-1.0378249883651733
2799,train_loss,-1.4633212089538574
2849,train_loss,-1.3989357948303223
2899,train_loss,-1.237198829650879
2949,train_loss,-1.2257053852081299
2999,train_loss,4.87397575378418
3049,train_loss,-1.2121540307998657
3099,train_loss,-1.5153961181640625
3149,train_loss,-1.4569264650344849
3199,train_loss,-1.7069532871246338
3249,train_loss,-1.6954103708267212
3299,train_loss,-1.5015451908111572
3349,train_loss,-1.6607738733291626
3399,train_loss,-1.658463716506958
3449,train_loss,-1.810117244720459
3499,train_loss,-1.6643280982971191
3549,train_loss,-1.497409462928772
3599,train_loss,-1.6392838954925537
3649,train_loss,-1.5435320138931274
3699,train_loss,-1.6801635026931763
3749,train_loss,-1.6277614831924438
3799,train_loss,-1.53264319896698
3849,train_loss,-1.656722068786621
3899,train_loss,-1.6823704242706299
3949,train_loss,-1.847906470298767
3999,train_loss,-1.8298349380493164
4049,train_loss,-1.9254662990570068
4099,train_loss,-1.7747715711593628
4149,train_loss,-1.6559717655181885
4199,train_loss,-1.8624043464660645
4249,train_loss,-1.715275526046753
4299,train_loss,-1.69696044921875
4349,train_loss,-1.8625491857528687
4399,train_loss,-1.7519804239273071
4449,train_loss,-1.7740886211395264
4499,train_loss,-1.7355241775512695
4549,train_loss,-1.676544427871704
4599,train_loss,-1.7163006067276
4649,train_loss,-1.8662384748458862
4699,train_loss,-1.9165771007537842
4749,train_loss,-1.8848220109939575
4799,train_loss,-2.1149022579193115
4849,train_loss,-1.9876890182495117
4899,train_loss,-2.0787415504455566
4949,train_loss,-1.8964025974273682
4999,train_loss,-1.9776250123977661
5049,train_loss,-1.910811185836792
5099,train_loss,-1.9928510189056396
5149,train_loss,-1.9892652034759521
5199,train_loss,-1.9816410541534424
5249,train_loss,-1.9421930313110352
5299,train_loss,-1.7134343385696411
5349,train_loss,-1.8204530477523804
5399,train_loss,-1.7420434951782227
5449,train_loss,-2.096407651901245
5499,train_loss,-2.0289106369018555
5549,train_loss,-1.805929183959961
5599,train_loss,-2.2707338333129883
5649,train_loss,-1.8669246435165405
5699,train_loss,-2.0295839309692383
5749,train_loss,-2.0456249713897705
5799,train_loss,-2.123621940612793
5849,train_loss,-1.913702130317688
5899,train_loss,-2.10359263420105
5949,train_loss,-2.229053020477295
5999,train_loss,-1.8053154945373535
6049,train_loss,-2.07696270942688
6099,train_loss,-2.138906955718994
6149,train_loss,-2.0383737087249756
6199,train_loss,-2.044602870941162
6249,train_loss,-1.9328672885894775
6299,train_loss,-2.0747907161712646
6349,train_loss,-2.028268575668335
6399,train_loss,-2.180795669555664
6449,train_loss,-1.9461612701416016
6499,train_loss,-2.162147283554077
6549,train_loss,-2.2123637199401855
6599,train_loss,-2.195371389389038
6649,train_loss,-1.9370603561401367
6699,train_loss,-2.2641658782958984
6749,train_loss,-2.0297045707702637
6799,train_loss,-1.7760964632034302
6849,train_loss,-1.9446736574172974
6899,train_loss,-2.0821757316589355
6949,train_loss,-2.2529494762420654
6999,train_loss,-2.0753839015960693
7049,train_loss,-2.2438418865203857
7099,train_loss,-1.940105676651001
7149,train_loss,-2.15691876411438
7199,train_loss,-2.271836996078491
7249,train_loss,-2.170276403427124
7299,train_loss,-2.221935272216797
7349,train_loss,-2.205094575881958
7399,train_loss,-2.0863234996795654
7449,train_loss,-2.0940399169921875
7499,train_loss,-2.1325175762176514
7549,train_loss,-2.2335500717163086
7599,train_loss,-2.1582677364349365
7649,train_loss,-2.0710697174072266
7699,train_loss,-2.022174835205078
7749,train_loss,-2.2068138122558594
7799,train_loss,-2.4418678283691406
7849,train_loss,-2.395822763442993
7899,train_loss,-2.147834062576294
7949,train_loss,-2.375720262527466
