step,tag,value
49,train_loss,1.87181556224823
99,train_loss,1.8279118537902832
149,train_loss,1.7267708778381348
199,train_loss,0.6268386244773865
249,train_loss,-0.21373611688613892
299,train_loss,-0.2295602262020111
349,train_loss,-0.289694607257843
399,train_loss,-0.3710559010505676
449,train_loss,-0.8250923752784729
499,train_loss,-1.3047479391098022
549,train_loss,-1.666244387626648
599,train_loss,-1.7624034881591797
649,train_loss,-1.8809586763381958
699,train_loss,-2.011230945587158
749,train_loss,-2.019022226333618
799,train_loss,-2.0698750019073486
849,train_loss,-2.1547651290893555
899,train_loss,-2.0314621925354004
949,train_loss,-2.184354543685913
999,train_loss,-2.0447158813476562
1049,train_loss,-2.190157890319824
1099,train_loss,-2.2856369018554688
1149,train_loss,-2.3773741722106934
1199,train_loss,-2.3386788368225098
1249,train_loss,-2.3337671756744385
1299,train_loss,-2.3097927570343018
1349,train_loss,-2.366248607635498
1399,train_loss,-2.189875364303589
1449,train_loss,-2.3561906814575195
1499,train_loss,-2.4820456504821777
1549,train_loss,-2.459637403488159
1599,train_loss,-2.578871011734009
1649,train_loss,-2.3998286724090576
1699,train_loss,-2.5363736152648926
1749,train_loss,-2.491189479827881
1799,train_loss,-2.611515760421753
1849,train_loss,-2.4334967136383057
1899,train_loss,-2.6566271781921387
1949,train_loss,-2.4521915912628174
1999,train_loss,-2.670863151550293
2049,train_loss,-2.6894009113311768
2099,train_loss,-2.8071300983428955
2149,train_loss,-2.733299970626831
2199,train_loss,-2.673661708831787
2249,train_loss,-2.7557201385498047
2299,train_loss,-2.654834747314453
2349,train_loss,-2.573321580886841
2399,train_loss,-2.758894920349121
2449,train_loss,-2.518000602722168
2499,train_loss,-2.614359140396118
2549,train_loss,-2.7926619052886963
2599,train_loss,-2.6848866939544678
2649,train_loss,-2.7369186878204346
2699,train_loss,-2.7401673793792725
2749,train_loss,-2.776759386062622
2799,train_loss,-2.758606433868408
2849,train_loss,-2.8239586353302
2899,train_loss,-2.7153635025024414
2949,train_loss,-2.823084831237793
2999,train_loss,-2.806560516357422
3049,train_loss,-2.8076562881469727
3099,train_loss,-2.5859954357147217
3149,train_loss,-2.596216917037964
3199,train_loss,-2.6645307540893555
3249,train_loss,-2.794172525405884
3299,train_loss,-2.8514697551727295
3349,train_loss,-2.3329672813415527
3399,train_loss,-2.7526988983154297
3449,train_loss,-2.9369113445281982
3499,train_loss,-2.8221380710601807
3549,train_loss,-2.8655219078063965
3599,train_loss,-2.7274458408355713
3649,train_loss,-2.8488738536834717
3699,train_loss,-2.8080801963806152
3749,train_loss,-2.9687888622283936
3799,train_loss,-2.7110960483551025
3849,train_loss,-2.7799055576324463
3899,train_loss,-2.8791635036468506
3949,train_loss,-2.8787832260131836
3999,train_loss,-2.9665327072143555
4049,train_loss,-2.83671498298645
4099,train_loss,-2.939965009689331
4149,train_loss,-2.928253650665283
4199,train_loss,-2.8193066120147705
4249,train_loss,-2.8190767765045166
4299,train_loss,-2.8724372386932373
4349,train_loss,-2.871792793273926
4399,train_loss,-3.0837271213531494
4449,train_loss,-2.8684208393096924
4499,train_loss,-2.49056077003479
4549,train_loss,-2.972745180130005
4599,train_loss,-3.040722608566284
4649,train_loss,-2.5905539989471436
4699,train_loss,-3.0343263149261475
4749,train_loss,-2.907376289367676
4799,train_loss,-2.925990581512451
4849,train_loss,-2.903575897216797
4899,train_loss,-2.8692848682403564
4949,train_loss,-2.943647623062134
4999,train_loss,-3.0013914108276367
5049,train_loss,-2.895021915435791
5099,train_loss,-2.928471803665161
5149,train_loss,-2.84021258354187
5199,train_loss,-2.974137544631958
5249,train_loss,-2.875559091567993
5299,train_loss,-3.010246515274048
5349,train_loss,-2.9080843925476074
5399,train_loss,-2.9674923419952393
5449,train_loss,-2.8888797760009766
5499,train_loss,-2.917738199234009
5549,train_loss,-2.9805829524993896
5599,train_loss,-2.892936944961548
5649,train_loss,-2.839020252227783
5699,train_loss,-3.1101624965667725
5749,train_loss,-2.890394926071167
5799,train_loss,-3.0237109661102295
5849,train_loss,-2.9019203186035156
5899,train_loss,-2.849116325378418
5949,train_loss,-3.0016489028930664
5999,train_loss,-2.990006923675537
6049,train_loss,-2.8048465251922607
6099,train_loss,-2.9684507846832275
6149,train_loss,-2.968381881713867
6199,train_loss,-2.923187494277954
6249,train_loss,-3.0882527828216553
6299,train_loss,-3.0065948963165283
6349,train_loss,-3.064753532409668
6399,train_loss,-2.9599335193634033
6449,train_loss,-3.0530025959014893
6499,train_loss,-3.012657880783081
6549,train_loss,-2.9647583961486816
6599,train_loss,-2.8923139572143555
6649,train_loss,-3.0065619945526123
6699,train_loss,-3.0702898502349854
6749,train_loss,-2.982210874557495
6799,train_loss,-2.91108775138855
6849,train_loss,-2.972273826599121
6899,train_loss,-3.041872262954712
6949,train_loss,-3.03205943107605
6999,train_loss,-2.996467113494873
7049,train_loss,-3.066502332687378
7099,train_loss,-3.1721229553222656
7149,train_loss,-2.9964630603790283
7199,train_loss,-3.075955867767334
7249,train_loss,-2.769124984741211
7299,train_loss,-2.8482697010040283
7349,train_loss,-3.0172736644744873
7399,train_loss,-2.9697484970092773
7449,train_loss,-3.0620334148406982
7499,train_loss,-2.92327618598938
7549,train_loss,-2.986785650253296
7599,train_loss,-3.0405702590942383
7649,train_loss,-3.1227588653564453
7699,train_loss,-2.9176204204559326
7749,train_loss,-2.996182441711426
7799,train_loss,-2.9738049507141113
7849,train_loss,-3.0752320289611816
7899,train_loss,-3.1202330589294434
