74,738,189.64376012740445,273.63622203464087
75,75,483.1889877470485,158.29225053146922
75,601,285.0056727926244,276.16188581595935
75,664,256.9600000000105,291.2841481481485
75,738,181.49999999999977,244.93333333333655
76,75,456.1378242086744,212.3097191363077
76,601,295.09013335625696,266.8412347137996
76,664,278.3510844455025,295.4826337291596
76,738,164.71184421865246,231.6390028026234
77,75,420.21146674561584,245.00676600620673
77,601,298.60036372877516,255.34067303940523
77,664,298.16218182850554,300.00112442909943
77,738,147.70776775136483,237.45619961733212
78,75,384.62229335332273,260.60340767991397
78,601,283.11520010854565,259.5148153806699
78,664,320.1866400087158,306.3656632365315
79,75,356.1490666700149,268.2375308909739
79,601,267.47152029849417,283.23940826869244
79,664,337.92359274022203,303.4117307808595
80,75,350.20252000173514,267.8637555631853
80,601,252.4758401831491,308.28829704775626
80,664,356.68000000000006,291.02444444444495
81,75,349.35426333974647,267.7476079824868
81,601,234.49040014990032,331.12777851906606
81,664,375.10931200087896,280.45535556515364
82,75,349.1404201529645,267.499894212198
82,601,213.80746695094786,355.88913711228054
82,664,390.02380800791855,271.66812601229486
83,75,349.17530857952784,267.6480387950537
83,343,2.6013527379086554,238.93434339427523
83,601,191.82240012620468,378.7103710499373
83,664,403.34812444535373,265.072921815972
84,75,349.1394891091318,267.4488381378899
84,343,14.531956412605496,255.99276748251643
84,601,171.59359999999992,402.1274074074075
84,664,416.80218909991487,258.9865051067868
85,75,349.0858059359914,267.207826518314
85,343,26.641621846114273,271.26987189765003
85,601,175.55360000000064,404.8503703703747
85,664,429.9949818254481,252.4837307191883
86,75,349.0022634146783,266.9586449867014
86,343,40.0747200089495,279.8091851041593
86,601,181.64960003150554,394.742963076546
86,664,442.61507555914136,243.6765102985643
87,75,349.0434413440755,266.8840413835074
87,343,53.99649600010094,280.93217777970847
87,601,188.03384002270036,386.67874084798524
87,664,451.4801600322903,231.0125186130092
88,75,349.04209233710503,266.82371404804803
88,343,67.05804652003849,279.757609883365
88,601,194.94960000000106,379.44222222222203
88,664,460.74639999999874,217.86422222222245
89,75,348.9800880002735,266.8897222218392
89,343,78.88298061094702,277.8989242972905
89,601,200.8822000099542,372.39018522895327
89,664,469.5209745484386,203.87449832532045
90,75,348.9728167961505,266.92015551429506
90,343,90.71207122100418,276.2521991119484
90,427,484.44395725349574,162.47604111091474
90,601,206.73781819753003,365.7733334242779
90,664,478.0800000322187,189.49362972491946
91,75,348.9978332918384,266.9227199764519
91,343,102.61723636390911,275.47404713961157
91,427,465.6278547881203,198.13093007356386
91,601,212.9480000000001,359.00888888888846
91,664,486.736981902452,174.80902185014924
92,75,349.0250472731941,267.05683694113634
92,343,115.07168000048749,275.4485432177316
92,427,443.3012547509412,232.49725981796598
92,601,219.56276367118335,351.46356916444074
92,664,495.10488032353464,160.55802364730297
93,75,349.02656000000206,267.22548148148184
