step,tag,value
49,train_loss,5.087428569793701
99,train_loss,4.615819931030273
149,train_loss,10.361055374145508
199,train_loss,2.6447525024414062
249,train_loss,2.2867751121520996
299,train_loss,2.0376973152160645
349,train_loss,1.8704074621200562
399,train_loss,1.6843881607055664
449,train_loss,1.569545865058899
499,train_loss,1.6407010555267334
549,train_loss,1.559356927871704
599,train_loss,1.1071728467941284
649,train_loss,0.9973183870315552
699,train_loss,1.056879997253418
749,train_loss,0.7959710955619812
799,train_loss,0.8325757384300232
849,train_loss,0.7481658458709717
899,train_loss,0.6673622727394104
949,train_loss,0.6586435437202454
999,train_loss,0.28864097595214844
1049,train_loss,0.6139349937438965
1099,train_loss,0.06699719280004501
1149,train_loss,0.02190382033586502
1199,train_loss,-0.05991502106189728
1249,train_loss,0.1832943856716156
1299,train_loss,-0.23640649020671844
1349,train_loss,-0.13558244705200195
1399,train_loss,-0.2737439274787903
1449,train_loss,-0.5454757213592529
1499,train_loss,-0.19838456809520721
1549,train_loss,-0.4853414297103882
1599,train_loss,-0.661344587802887
1649,train_loss,-0.6249682903289795
1699,train_loss,-0.7965236902236938
1749,train_loss,-0.7886174917221069
1799,train_loss,-0.7085198760032654
1849,train_loss,-0.772815465927124
1899,train_loss,-0.9128092527389526
1949,train_loss,-1.0964378118515015
1999,train_loss,-0.5613277554512024
2049,train_loss,-0.9401914477348328
2099,train_loss,-0.887475848197937
2149,train_loss,-0.8223807215690613
2199,train_loss,-1.3456546068191528
2249,train_loss,-1.1568492650985718
2299,train_loss,-1.0782055854797363
2349,train_loss,-1.1308815479278564
2399,train_loss,-1.2725000381469727
2449,train_loss,-1.3955885171890259
2499,train_loss,-1.3321805000305176
2549,train_loss,-1.400600552558899
2599,train_loss,-1.2377102375030518
2649,train_loss,-1.5715419054031372
2699,train_loss,-1.2797772884368896
2749,train_loss,-1.4542906284332275
2799,train_loss,-1.250147819519043
2849,train_loss,-1.3946678638458252
2899,train_loss,-1.4425700902938843
2949,train_loss,-1.4761303663253784
2999,train_loss,-1.6189674139022827
3049,train_loss,-1.529013991355896
3099,train_loss,-1.6306536197662354
3149,train_loss,-1.5261085033416748
3199,train_loss,-1.5354950428009033
3249,train_loss,-1.5164715051651
3299,train_loss,-1.4340935945510864
3349,train_loss,-1.6818511486053467
3399,train_loss,-1.6498295068740845
3449,train_loss,-1.7303869724273682
3499,train_loss,-1.833490014076233
3549,train_loss,-1.7926404476165771
3599,train_loss,-1.9191471338272095
3649,train_loss,-1.9281388521194458
3699,train_loss,-1.6145761013031006
3749,train_loss,-1.5992032289505005
3799,train_loss,-1.755825400352478
3849,train_loss,-1.6796941757202148
3899,train_loss,-1.6635847091674805
3949,train_loss,-1.905569314956665
3999,train_loss,-1.8251359462738037
4049,train_loss,-1.7785159349441528
4099,train_loss,-2.017789125442505
4149,train_loss,-1.8962715864181519
4199,train_loss,-1.9685360193252563
4249,train_loss,-2.0163753032684326
4299,train_loss,-1.868152379989624
4349,train_loss,-1.85513436794281
4399,train_loss,-2.0782718658447266
4449,train_loss,-1.9166265726089478
4499,train_loss,-2.219482898712158
4549,train_loss,-1.665266752243042
4599,train_loss,-1.9966689348220825
4649,train_loss,-2.012648344039917
4699,train_loss,-2.04697585105896
4749,train_loss,-1.9698030948638916
4799,train_loss,-1.9750250577926636
4849,train_loss,-1.8950780630111694
4899,train_loss,-1.8278557062149048
4949,train_loss,-1.9374923706054688
4999,train_loss,-2.154893636703491
5049,train_loss,-1.916024923324585
5099,train_loss,-1.7489384412765503
5149,train_loss,-1.9289941787719727
5199,train_loss,-1.8974493741989136
5249,train_loss,-2.2690820693969727
5299,train_loss,-1.8750468492507935
5349,train_loss,-2.1641149520874023
5399,train_loss,-2.3063299655914307
5449,train_loss,-2.1668221950531006
5499,train_loss,-1.984788417816162
5549,train_loss,-2.233008623123169
5599,train_loss,-2.0381646156311035
5649,train_loss,-2.1160287857055664
5699,train_loss,-2.118635654449463
5749,train_loss,-2.0873119831085205
5799,train_loss,-2.0801007747650146
5849,train_loss,-2.1814217567443848
5899,train_loss,-2.1622653007507324
5949,train_loss,-2.187608003616333
5999,train_loss,-2.1703269481658936
6049,train_loss,-2.2133026123046875
6099,train_loss,-2.0373871326446533
6149,train_loss,-1.8798447847366333
6199,train_loss,-2.133002996444702
6249,train_loss,-2.1854617595672607
6299,train_loss,-2.147887706756592
6349,train_loss,-2.2265522480010986
6399,train_loss,-2.1686394214630127
6449,train_loss,-2.1484861373901367
6499,train_loss,-2.066039800643921
6549,train_loss,-1.8951349258422852
6599,train_loss,-2.1461949348449707
6649,train_loss,-2.2089860439300537
6699,train_loss,-2.2241313457489014
6749,train_loss,-2.1450953483581543
6799,train_loss,-2.01762318611145
6849,train_loss,-2.102750539779663
6899,train_loss,-2.225931167602539
6949,train_loss,-2.1632444858551025
6999,train_loss,-2.073908805847168
7049,train_loss,-2.265887975692749
7099,train_loss,-2.0188772678375244
7149,train_loss,-1.9657434225082397
7199,train_loss,-2.1709089279174805
7249,train_loss,-2.340399980545044
7299,train_loss,-2.0442092418670654
7349,train_loss,-2.2534821033477783
7399,train_loss,-1.9953477382659912
7449,train_loss,-2.145430326461792
7499,train_loss,-1.7484432458877563
7549,train_loss,-2.222832679748535
7599,train_loss,-2.2081243991851807
7649,train_loss,-2.2617225646972656
7699,train_loss,-2.3548388481140137
7749,train_loss,-2.06367564201355
7799,train_loss,-2.1111228466033936
7849,train_loss,-2.2999801635742188
7899,train_loss,-2.241781711578369
7949,train_loss,-2.210354804992676
7999,train_loss,-2.5214743614196777
8049,train_loss,-2.2349705696105957
8099,train_loss,-2.2451272010803223
8149,train_loss,-2.2923524379730225
8199,train_loss,-1.862557053565979
8249,train_loss,-2.2938902378082275
8299,train_loss,-2.277024269104004
8349,train_loss,-2.251615524291992
8399,train_loss,-1.9435135126113892
8449,train_loss,-2.2822201251983643
8499,train_loss,-2.107245922088623
8549,train_loss,-2.097820997238159
8599,train_loss,-2.2483904361724854
8649,train_loss,-2.3333399295806885
8699,train_loss,-2.3841300010681152
8749,train_loss,-2.155275583267212
8799,train_loss,-2.3100643157958984
8849,train_loss,-2.0012331008911133
8899,train_loss,-2.4356577396392822
8949,train_loss,-2.2352991104125977
8999,train_loss,-2.456561326980591
9049,train_loss,-2.122014045715332
9099,train_loss,-2.0722005367279053
9149,train_loss,-2.1228039264678955
9199,train_loss,-2.113407850265503
9249,train_loss,-2.3183932304382324
9299,train_loss,-2.332923412322998
9349,train_loss,-2.283559799194336
9399,train_loss,-2.4313552379608154
9449,train_loss,-2.369535207748413
9499,train_loss,-2.286329507827759
9549,train_loss,-2.165299654006958
9599,train_loss,-2.415311336517334
9649,train_loss,-2.4903717041015625
9699,train_loss,-1.737083911895752
9749,train_loss,-2.5868213176727295
9799,train_loss,-2.1748952865600586
9849,train_loss,-2.2445054054260254
9899,train_loss,-2.2236955165863037
9949,train_loss,-2.1846868991851807
9999,train_loss,-2.2803690433502197
10049,train_loss,-2.2530064582824707
10099,train_loss,-2.3121469020843506
10149,train_loss,-2.145843029022217
10199,train_loss,-2.101372718811035
10249,train_loss,-2.430065631866455
10299,train_loss,-2.145055055618286
10349,train_loss,-2.422368049621582
10399,train_loss,-2.4291610717773438
10449,train_loss,-2.313363552093506
10499,train_loss,-2.3670737743377686
10549,train_loss,-2.421706438064575
10599,train_loss,-2.1829726696014404
10649,train_loss,-1.8936161994934082
10699,train_loss,-2.0099658966064453
10749,train_loss,-2.129176139831543
10799,train_loss,-2.1462769508361816
10849,train_loss,-2.3977673053741455
10899,train_loss,-2.334468126296997
10949,train_loss,-2.4277546405792236
10999,train_loss,-2.337113380432129
11049,train_loss,-2.444880485534668
11099,train_loss,-2.4155538082122803
11149,train_loss,-2.4850118160247803
11199,train_loss,-2.3926291465759277
11249,train_loss,-2.0983996391296387
11299,train_loss,-2.3556764125823975
11349,train_loss,-2.264516830444336
11399,train_loss,-2.4749906063079834
11449,train_loss,-2.118502616882324
11499,train_loss,-2.4722630977630615
11549,train_loss,-2.0349533557891846
11599,train_loss,-2.1385385990142822
11649,train_loss,-2.582876682281494
11699,train_loss,-2.367828607559204
11749,train_loss,-2.317361354827881
11799,train_loss,-2.2763497829437256
11849,train_loss,-1.7267895936965942
11899,train_loss,-2.3583741188049316
11949,train_loss,-2.4469704627990723
11999,train_loss,-2.441628932952881
12049,train_loss,-2.6245903968811035
12099,train_loss,-2.3506412506103516
12149,train_loss,-2.31459379196167
12199,train_loss,-2.4957664012908936
12249,train_loss,-2.0375590324401855
12299,train_loss,-2.5463128089904785
12349,train_loss,-2.2601990699768066
12399,train_loss,-2.124695301055908
12449,train_loss,-2.2534565925598145
12499,train_loss,-2.4683988094329834
12549,train_loss,-2.370323896408081
12599,train_loss,-2.420109272003174
12649,train_loss,-2.411813497543335
12699,train_loss,-2.317073345184326
12749,train_loss,-2.349910020828247
12799,train_loss,-2.6098594665527344
12849,train_loss,-2.278477430343628
12899,train_loss,-2.1218581199645996
12949,train_loss,-2.3863792419433594
12999,train_loss,-2.3398451805114746
13049,train_loss,-2.153505802154541
13099,train_loss,-2.605931043624878
13149,train_loss,-2.356104612350464
13199,train_loss,-2.546421766281128
13249,train_loss,-2.4661362171173096
13299,train_loss,-2.4950740337371826
13349,train_loss,-2.3997673988342285
13399,train_loss,-2.4359960556030273
13449,train_loss,-2.2534358501434326
13499,train_loss,-2.28995418548584
13549,train_loss,-2.502858877182007
13599,train_loss,-2.288620710372925
13649,train_loss,-2.374344825744629
13699,train_loss,-2.444979667663574
13749,train_loss,-2.1354799270629883
13799,train_loss,-2.2493271827697754
13849,train_loss,-2.44956636428833
13899,train_loss,-2.487680673599243
13949,train_loss,-2.5842514038085938
13999,train_loss,-2.3535635471343994
14049,train_loss,-2.5512290000915527
14099,train_loss,-2.328519582748413
14149,train_loss,-2.5332858562469482
14199,train_loss,-2.4879519939422607
14249,train_loss,-2.4426915645599365
14299,train_loss,-2.1567752361297607
14349,train_loss,-2.4928998947143555
14399,train_loss,-2.3684473037719727
14449,train_loss,-2.4977803230285645
14499,train_loss,-2.530510425567627
14549,train_loss,-2.547487258911133
14599,train_loss,-2.5967979431152344
14649,train_loss,-2.429419994354248
14699,train_loss,-2.613529920578003
14749,train_loss,-2.594656229019165
14799,train_loss,-2.3295233249664307
14849,train_loss,-2.4715683460235596
14899,train_loss,-2.4470725059509277
14949,train_loss,-2.174639940261841
14999,train_loss,-2.258552312850952
15049,train_loss,-2.1709375381469727
15099,train_loss,-2.5862157344818115
15149,train_loss,-2.4022371768951416
15199,train_loss,-2.035792350769043
15249,train_loss,-2.6848113536834717
15299,train_loss,-2.574660539627075
15349,train_loss,-2.3991193771362305
15399,train_loss,-2.287106990814209
15449,train_loss,-2.341379165649414
15499,train_loss,-2.3324968814849854
15549,train_loss,-2.191312313079834
15599,train_loss,-2.4062647819519043
15649,train_loss,-2.232506036758423
15699,train_loss,-2.32468581199646
15749,train_loss,-2.348525047302246
15799,train_loss,-1.8616061210632324
15849,train_loss,-2.3503899574279785
15899,train_loss,-2.2402803897857666
15949,train_loss,-2.6717214584350586
15999,train_loss,-2.558664560317993
16049,train_loss,-2.558363437652588
16099,train_loss,-2.554485321044922
16149,train_loss,-2.315615653991699
16199,train_loss,-2.414937973022461
16249,train_loss,-2.4282596111297607
16299,train_loss,-2.393486738204956
16349,train_loss,-2.604508638381958
16399,train_loss,-2.608956813812256
16449,train_loss,-2.5517852306365967
16499,train_loss,-2.58254075050354
16549,train_loss,-2.755239248275757
16599,train_loss,-2.412132978439331
16649,train_loss,-2.556337356567383
16699,train_loss,-2.7809040546417236
16749,train_loss,-2.4910483360290527
16799,train_loss,-2.6194019317626953
16849,train_loss,-2.6541762351989746
16899,train_loss,-2.422666549682617
16949,train_loss,-2.460928440093994
16999,train_loss,-2.4368605613708496
17049,train_loss,-2.4441514015197754
17099,train_loss,-2.155989170074463
17149,train_loss,-2.334146022796631
17199,train_loss,-2.4330947399139404
17249,train_loss,-2.357975959777832
17299,train_loss,-2.193230152130127
17349,train_loss,-2.4444243907928467
17399,train_loss,-2.7183749675750732
17449,train_loss,-2.2690255641937256
17499,train_loss,-2.5356028079986572
17549,train_loss,-2.5863893032073975
17599,train_loss,-2.2852652072906494
17649,train_loss,-2.391289234161377
17699,train_loss,-2.649543523788452
17749,train_loss,-2.3374059200286865
17799,train_loss,-2.3602771759033203
17849,train_loss,-2.1709680557250977
17899,train_loss,-2.374483346939087
17949,train_loss,-2.2790722846984863
17999,train_loss,-2.4250524044036865
18049,train_loss,-2.379274845123291
18099,train_loss,-2.6426572799682617
18149,train_loss,-2.1698739528656006
18199,train_loss,-2.3217785358428955
18249,train_loss,-2.4905378818511963
18299,train_loss,-2.481969118118286
18349,train_loss,-2.5082626342773438
18399,train_loss,-2.601351022720337
18449,train_loss,-2.6190576553344727
18499,train_loss,-2.2880733013153076
18549,train_loss,-2.5469584465026855
18599,train_loss,-2.272427797317505
18649,train_loss,-2.3685338497161865
18699,train_loss,-2.4162840843200684
18749,train_loss,-2.658473253250122
18799,train_loss,-2.303452253341675
18849,train_loss,-2.5404257774353027
18899,train_loss,-2.6137168407440186
18949,train_loss,-2.4025609493255615
18999,train_loss,-2.40905499458313
19049,train_loss,-2.558831214904785
19099,train_loss,-2.5366199016571045
19149,train_loss,-2.5862717628479004
19199,train_loss,-2.3444979190826416
19249,train_loss,-2.722010850906372
19299,train_loss,-2.4728200435638428
19349,train_loss,-2.651336669921875
19399,train_loss,-2.658947467803955
19449,train_loss,-2.635657787322998
19499,train_loss,-2.2542781829833984
19549,train_loss,-2.533578634262085
19599,train_loss,-2.496925115585327
19649,train_loss,-2.138911485671997
19699,train_loss,-2.5991344451904297
19749,train_loss,-2.213625907897949
19799,train_loss,-2.444108724594116
19849,train_loss,-2.517033100128174
19899,train_loss,-2.3578310012817383
19949,train_loss,-2.3718020915985107
19999,train_loss,-2.5567386150360107
20049,train_loss,-2.3114287853240967
20099,train_loss,-2.610812187194824
20149,train_loss,-2.1892588138580322
20199,train_loss,-2.531141757965088
20249,train_loss,-2.4519083499908447
20299,train_loss,-2.6724231243133545
20349,train_loss,-2.740198850631714
20399,train_loss,-2.6331076622009277
20449,train_loss,-2.7785000801086426
20499,train_loss,-2.3478827476501465
20549,train_loss,-2.3514251708984375
20599,train_loss,-2.4804489612579346
20649,train_loss,-2.316129207611084
20699,train_loss,-2.7072906494140625
20749,train_loss,-2.0282061100006104
20799,train_loss,-2.645037889480591
20849,train_loss,-2.358304023742676
20899,train_loss,-2.451988697052002
20949,train_loss,-2.1623971462249756
20999,train_loss,-2.5268123149871826
21049,train_loss,-2.6266608238220215
21099,train_loss,-2.5456109046936035
21149,train_loss,-2.3603429794311523
21199,train_loss,-2.499739408493042
21249,train_loss,-2.3269426822662354
21299,train_loss,-2.2652697563171387
21349,train_loss,-2.2403440475463867
21399,train_loss,-2.5054378509521484
21449,train_loss,-2.3310115337371826
21499,train_loss,-2.512657880783081
21549,train_loss,-2.4147229194641113
21599,train_loss,-2.3865861892700195
21649,train_loss,-2.544438123703003
21699,train_loss,-2.3895511627197266
21749,train_loss,-2.5852675437927246
21799,train_loss,-2.329545736312866
21849,train_loss,-2.2829596996307373
21899,train_loss,-2.3943660259246826
21949,train_loss,-2.3141276836395264
21999,train_loss,-2.4163336753845215
22049,train_loss,-2.365648031234741
22099,train_loss,-2.2057199478149414
22149,train_loss,-2.389714002609253
22199,train_loss,-2.3355443477630615
22249,train_loss,-2.4627535343170166
22299,train_loss,-2.50874662399292
22349,train_loss,-2.4402575492858887
22399,train_loss,-2.413144826889038
22449,train_loss,-2.340117931365967
22499,train_loss,-2.095120668411255
22549,train_loss,-2.490135669708252
22599,train_loss,-2.269712448120117
22649,train_loss,-2.519813299179077
