step,tag,value
49,train_loss,1.9029731750488281
99,train_loss,1.8539948463439941
149,train_loss,1.7012804746627808
199,train_loss,0.2739959955215454
249,train_loss,-0.2545149624347687
299,train_loss,-0.2697206735610962
349,train_loss,-0.9281632304191589
399,train_loss,-1.294744610786438
449,train_loss,-1.5885710716247559
499,train_loss,-1.8053245544433594
549,train_loss,-1.8225940465927124
599,train_loss,-1.8421436548233032
649,train_loss,-1.9484034776687622
699,train_loss,-2.024268627166748
749,train_loss,-2.0963857173919678
799,train_loss,-2.2438156604766846
849,train_loss,-2.1644675731658936
899,train_loss,-2.167868137359619
949,train_loss,-2.1749513149261475
999,train_loss,-2.195737600326538
1049,train_loss,-2.163085460662842
1099,train_loss,-2.3085103034973145
1149,train_loss,-2.2676641941070557
1199,train_loss,-2.4626924991607666
1249,train_loss,-2.377035140991211
1299,train_loss,-2.4875152111053467
1349,train_loss,-2.511131525039673
1399,train_loss,-2.474179744720459
1449,train_loss,-2.5208327770233154
1499,train_loss,-2.6094210147857666
1549,train_loss,-2.552079916000366
1599,train_loss,-2.459878444671631
1649,train_loss,-2.4621996879577637
1699,train_loss,-2.611311435699463
1749,train_loss,-2.628488779067993
1799,train_loss,-2.624251365661621
1849,train_loss,-2.6964900493621826
1899,train_loss,-2.571057081222534
1949,train_loss,-2.6103129386901855
1999,train_loss,-2.528975009918213
2049,train_loss,-2.718461036682129
2099,train_loss,-2.691901922225952
2149,train_loss,-2.6314988136291504
2199,train_loss,-2.682888984680176
2249,train_loss,-2.6965270042419434
2299,train_loss,-2.7351179122924805
2349,train_loss,-2.714114189147949
2399,train_loss,-2.783485174179077
2449,train_loss,-2.7813632488250732
2499,train_loss,-2.781219482421875
2549,train_loss,-2.738083600997925
2599,train_loss,-2.733276128768921
2649,train_loss,-2.6844215393066406
2699,train_loss,-2.7121424674987793
2749,train_loss,-2.8417258262634277
2799,train_loss,-2.65024995803833
2849,train_loss,-2.7551589012145996
2899,train_loss,-2.6299641132354736
2949,train_loss,-2.6875479221343994
2999,train_loss,-2.793337821960449
3049,train_loss,-2.6570422649383545
3099,train_loss,-2.606295585632324
3149,train_loss,-2.754664659500122
3199,train_loss,-2.6689579486846924
3249,train_loss,-2.778160810470581
3299,train_loss,-2.772286891937256
3349,train_loss,-2.753375768661499
3399,train_loss,-2.7630908489227295
3449,train_loss,-2.824057102203369
3499,train_loss,-2.791077136993408
