step,tag,value
49,train_loss,1.9074597358703613
99,train_loss,1.8492732048034668
149,train_loss,1.7437610626220703
199,train_loss,0.6300853490829468
249,train_loss,-0.208955317735672
299,train_loss,-0.2778966426849365
349,train_loss,-0.2566024363040924
399,train_loss,-0.653727114200592
449,train_loss,-1.2228636741638184
499,train_loss,-1.5453786849975586
549,train_loss,-1.7259929180145264
599,train_loss,-1.8383560180664062
649,train_loss,-1.9729914665222168
699,train_loss,-2.049205780029297
749,train_loss,-2.035348892211914
799,train_loss,-2.11043643951416
849,train_loss,-2.1856582164764404
899,train_loss,-2.1148574352264404
949,train_loss,-2.303100824356079
999,train_loss,-2.213650703430176
1049,train_loss,-2.193528890609741
1099,train_loss,-2.074129104614258
1149,train_loss,-2.2169737815856934
1199,train_loss,-2.081385850906372
1249,train_loss,-2.3581812381744385
1299,train_loss,-2.4236981868743896
1349,train_loss,-2.3668220043182373
1399,train_loss,-2.4374256134033203
1449,train_loss,-2.294086217880249
1499,train_loss,-2.4699316024780273
1549,train_loss,-2.3832976818084717
1599,train_loss,-2.3134748935699463
1649,train_loss,-2.4503936767578125
1699,train_loss,-2.4198811054229736
1749,train_loss,-2.6487131118774414
1799,train_loss,-2.4660422801971436
1849,train_loss,-2.5451841354370117
1899,train_loss,-2.4272656440734863
1949,train_loss,-2.495164394378662
1999,train_loss,-2.7231361865997314
2049,train_loss,-2.674290180206299
2099,train_loss,-2.2937450408935547
2149,train_loss,-2.6047017574310303
2199,train_loss,-2.6488068103790283
2249,train_loss,-2.73111629486084
2299,train_loss,-2.6947336196899414
2349,train_loss,-2.792419195175171
2399,train_loss,-2.8259599208831787
2449,train_loss,-2.5633304119110107
2499,train_loss,-2.5884761810302734
2549,train_loss,-2.6245570182800293
2599,train_loss,-2.8311033248901367
2649,train_loss,-2.6365511417388916
2699,train_loss,-2.7320690155029297
2749,train_loss,-2.8040945529937744
2799,train_loss,-2.704587936401367
2849,train_loss,-2.7470345497131348
2899,train_loss,-2.828120708465576
2949,train_loss,-2.811551570892334
2999,train_loss,-2.696300745010376
3049,train_loss,-2.733776807785034
3099,train_loss,-2.6426544189453125
3149,train_loss,-2.574448347091675
3199,train_loss,-2.6936392784118652
3249,train_loss,-2.8134090900421143
3299,train_loss,-2.832606792449951
3349,train_loss,-2.412907361984253
3399,train_loss,-2.7643864154815674
3449,train_loss,-3.0078935623168945
3499,train_loss,-2.830488443374634
3549,train_loss,-2.738978385925293
3599,train_loss,-2.836942195892334
3649,train_loss,-2.8166544437408447
3699,train_loss,-2.937023639678955
3749,train_loss,-2.8633296489715576
3799,train_loss,-2.8751730918884277
3849,train_loss,-2.6860592365264893
3899,train_loss,-2.8960084915161133
3949,train_loss,-2.8884079456329346
3999,train_loss,-2.7779765129089355
4049,train_loss,-2.818126678466797
4099,train_loss,-2.8999431133270264
4149,train_loss,-2.8924520015716553
4199,train_loss,-2.8794314861297607
4249,train_loss,-2.908755302429199
4299,train_loss,-2.9289817810058594
4349,train_loss,-2.9495694637298584
4399,train_loss,-2.7460110187530518
4449,train_loss,-2.92663311958313
4499,train_loss,-2.8077476024627686
4549,train_loss,-2.953336238861084
4599,train_loss,-2.9299910068511963
4649,train_loss,-2.8477818965911865
4699,train_loss,-2.7564971446990967
4749,train_loss,-2.8449862003326416
4799,train_loss,-2.946955680847168
4849,train_loss,-2.899691104888916
4899,train_loss,-2.7671210765838623
4949,train_loss,-3.004697322845459
4999,train_loss,-3.072512626647949
5049,train_loss,-3.018930196762085
5099,train_loss,-2.9759509563446045
5149,train_loss,-2.9240128993988037
5199,train_loss,-2.887685775756836
5249,train_loss,-3.007467031478882
5299,train_loss,-2.7586095333099365
5349,train_loss,-2.9321372509002686
5399,train_loss,-2.9704830646514893
5449,train_loss,-2.7443478107452393
5499,train_loss,-2.8875746726989746
5549,train_loss,-2.9464190006256104
5599,train_loss,-2.8832216262817383
5649,train_loss,-2.9601523876190186
5699,train_loss,-2.9154109954833984
5749,train_loss,-3.017829418182373
5799,train_loss,-3.0576705932617188
5849,train_loss,-2.9783802032470703
5899,train_loss,-2.9369451999664307
5949,train_loss,-3.0037686824798584
5999,train_loss,-2.9860074520111084
6049,train_loss,-2.978468656539917
6099,train_loss,-2.9916627407073975
6149,train_loss,-3.097038745880127
6199,train_loss,-2.905266523361206
6249,train_loss,-3.0501534938812256
6299,train_loss,-2.967548131942749
6349,train_loss,-3.023998260498047
6399,train_loss,-2.8430466651916504
6449,train_loss,-3.0954837799072266
6499,train_loss,-3.04819917678833
6549,train_loss,-2.9557507038116455
6599,train_loss,-3.0233047008514404
6649,train_loss,-3.102466583251953
6699,train_loss,-3.0835165977478027
6749,train_loss,-2.863334894180298
6799,train_loss,-2.9657013416290283
6849,train_loss,-3.0935609340667725
6899,train_loss,-3.0858333110809326
6949,train_loss,-2.9612863063812256
6999,train_loss,-3.120201826095581
7049,train_loss,-3.1245694160461426
7099,train_loss,-3.095914125442505
7149,train_loss,-3.1519458293914795
7199,train_loss,-3.053861141204834
7249,train_loss,-3.0241711139678955
7299,train_loss,-3.0442206859588623
7349,train_loss,-3.1626245975494385
7399,train_loss,-3.0625109672546387
7449,train_loss,-3.113931179046631
7499,train_loss,-3.070849657058716
7549,train_loss,-3.2181169986724854
7599,train_loss,-3.095649480819702
7649,train_loss,-3.0268704891204834
7699,train_loss,-3.1240897178649902
7749,train_loss,-2.8842837810516357
7799,train_loss,-3.243494987487793
7849,train_loss,-3.231602430343628
7899,train_loss,-3.1455860137939453
7949,train_loss,-3.0772042274475098
7999,train_loss,-3.128720760345459
8049,train_loss,-2.9911959171295166
8099,train_loss,-3.1795547008514404
8149,train_loss,-3.0520401000976562
8199,train_loss,-3.0843544006347656
8249,train_loss,-3.133226156234741
8299,train_loss,-3.07120943069458
8349,train_loss,-2.9617347717285156
8399,train_loss,-2.9832913875579834
8449,train_loss,-3.1532793045043945
8499,train_loss,-3.076047658920288
8549,train_loss,-3.2042715549468994
8599,train_loss,-3.0904476642608643
8649,train_loss,-3.116663932800293
8699,train_loss,-3.1717689037323
8749,train_loss,-3.12264084815979
8799,train_loss,-3.0759942531585693
8849,train_loss,-3.102555513381958
8899,train_loss,-3.103363037109375
8949,train_loss,-3.2803726196289062
8999,train_loss,-3.110334634780884
9049,train_loss,-3.154466152191162
9099,train_loss,-3.231705904006958
9149,train_loss,-3.0111989974975586
9199,train_loss,-3.201608657836914
9249,train_loss,-3.2563419342041016
9299,train_loss,-3.1299304962158203
9349,train_loss,-3.232990026473999
9399,train_loss,-3.315610885620117
9449,train_loss,-3.2089874744415283
9499,train_loss,-3.147198438644409
9549,train_loss,-3.1535112857818604
9599,train_loss,-3.1875767707824707
9649,train_loss,-3.13376522064209
9699,train_loss,-3.195892095565796
9749,train_loss,-3.217792272567749
9799,train_loss,-3.022038698196411
9849,train_loss,-3.11590576171875
9899,train_loss,-3.226659059524536
9949,train_loss,-3.2173244953155518
9999,train_loss,-3.2194132804870605
10049,train_loss,-3.1223948001861572
10099,train_loss,-3.1684327125549316
10149,train_loss,-3.048018217086792
10199,train_loss,-3.2635531425476074
10249,train_loss,-3.193944215774536
10299,train_loss,-3.329503059387207
10349,train_loss,-3.2536048889160156
10399,train_loss,-3.1247496604919434
10449,train_loss,-3.1189746856689453
10499,train_loss,-3.283703565597534
10549,train_loss,-3.1863715648651123
10599,train_loss,-3.235050916671753
10649,train_loss,-3.20988392829895
10699,train_loss,-3.1976780891418457
10749,train_loss,-3.262383460998535
10799,train_loss,-3.175377607345581
10849,train_loss,-3.169504404067993
10899,train_loss,-3.2926270961761475
10949,train_loss,-3.2486157417297363
10999,train_loss,-3.255831241607666
11049,train_loss,-3.096137523651123
11099,train_loss,-3.2763209342956543
11149,train_loss,-3.1755659580230713
11199,train_loss,-3.30269193649292
11249,train_loss,-3.214858055114746
11299,train_loss,-3.2896649837493896
11349,train_loss,-3.2848634719848633
11399,train_loss,-3.2615809440612793
11449,train_loss,-3.1535184383392334
11499,train_loss,-3.303981065750122
11549,train_loss,-3.317600965499878
11599,train_loss,-3.2618248462677
11649,train_loss,-3.1288983821868896
11699,train_loss,-3.3707807064056396
11749,train_loss,-3.3795666694641113
11799,train_loss,-3.3402628898620605
11849,train_loss,-3.306520462036133
11899,train_loss,-3.300740957260132
11949,train_loss,-3.15287446975708
11999,train_loss,-3.240936279296875
12049,train_loss,-3.274991035461426
12099,train_loss,-3.345376491546631
12149,train_loss,-3.376192569732666
12199,train_loss,-3.2776660919189453
12249,train_loss,-3.268124580383301
12299,train_loss,-3.2924089431762695
12349,train_loss,-3.2139031887054443
12399,train_loss,-3.2846503257751465
12449,train_loss,-3.244338035583496
12499,train_loss,-3.300779104232788
12549,train_loss,-3.3433725833892822
12599,train_loss,-3.323305368423462
12649,train_loss,-3.2893993854522705
12699,train_loss,-3.2878990173339844
12749,train_loss,-3.189056396484375
12799,train_loss,-3.3250648975372314
12849,train_loss,-3.340012788772583
12899,train_loss,-3.3451719284057617
12949,train_loss,-3.27079439163208
12999,train_loss,-3.257138729095459
13049,train_loss,-3.195810556411743
13099,train_loss,-3.3661344051361084
13149,train_loss,-3.312037467956543
13199,train_loss,-3.3313353061676025
13249,train_loss,-3.3008956909179688
13299,train_loss,-3.2572319507598877
13349,train_loss,-3.409843683242798
13399,train_loss,-3.3113362789154053
13449,train_loss,-3.2253577709198
13499,train_loss,-3.393083333969116
13549,train_loss,-3.236248731613159
13599,train_loss,-3.2722983360290527
13649,train_loss,-3.389498472213745
13699,train_loss,-3.3285460472106934
13749,train_loss,-3.3920207023620605
13799,train_loss,-3.2656588554382324
13849,train_loss,-3.3118996620178223
13899,train_loss,-3.3469808101654053
13949,train_loss,-3.4459445476531982
13999,train_loss,-3.2968838214874268
14049,train_loss,-3.293090343475342
14099,train_loss,-3.3466994762420654
14149,train_loss,-3.291764497756958
14199,train_loss,-3.400838613510132
14249,train_loss,-3.4155056476593018
14299,train_loss,-3.3599894046783447
14349,train_loss,-3.2654449939727783
14399,train_loss,-3.3108437061309814
14449,train_loss,-3.331110954284668
14499,train_loss,-3.408796548843384
14549,train_loss,-3.311788558959961
14599,train_loss,-3.415156364440918
14649,train_loss,-3.3602797985076904
14699,train_loss,-3.2811665534973145
14749,train_loss,-3.4120540618896484
14799,train_loss,-3.446875810623169
14849,train_loss,-3.4388108253479004
14899,train_loss,-3.31290602684021
14949,train_loss,-3.3733229637145996
14999,train_loss,-3.3592588901519775
15049,train_loss,-3.254234552383423
15099,train_loss,-3.4740967750549316
15149,train_loss,-3.3414433002471924
15199,train_loss,-3.393552541732788
15249,train_loss,-3.354337453842163
15299,train_loss,-3.3570966720581055
15349,train_loss,-3.3841629028320312
15399,train_loss,-3.32137131690979
15449,train_loss,-3.375495195388794
15499,train_loss,-3.2967426776885986
15549,train_loss,-3.383145809173584
15599,train_loss,-3.3390369415283203
15649,train_loss,-3.396062135696411
15699,train_loss,-3.353706121444702
15749,train_loss,-3.3242528438568115
15799,train_loss,-3.3567922115325928
15849,train_loss,-3.340327024459839
15899,train_loss,-3.3649396896362305
15949,train_loss,-3.4521515369415283
15999,train_loss,-3.3741097450256348
16049,train_loss,-3.3294315338134766
16099,train_loss,-3.392590045928955
16149,train_loss,-3.4269587993621826
16199,train_loss,-3.40376353263855
16249,train_loss,-3.449594259262085
16299,train_loss,-3.324862480163574
16349,train_loss,-3.385723829269409
16399,train_loss,-3.425790548324585
16449,train_loss,-3.416602373123169
16499,train_loss,-3.5030086040496826
16549,train_loss,-3.2870655059814453
16599,train_loss,-3.370365619659424
16649,train_loss,-3.332526922225952
16699,train_loss,-3.446682929992676
16749,train_loss,-3.437572717666626
16799,train_loss,-3.400158643722534
16849,train_loss,-3.4312212467193604
16899,train_loss,-3.489455461502075
16949,train_loss,-3.4787166118621826
16999,train_loss,-3.5272457599639893
17049,train_loss,-3.4033024311065674
17099,train_loss,-3.330632448196411
17149,train_loss,-3.4108922481536865
17199,train_loss,-3.4343273639678955
17249,train_loss,-3.4516961574554443
17299,train_loss,-3.385525941848755
17349,train_loss,-3.4977638721466064
17399,train_loss,-3.4128241539001465
17449,train_loss,-3.4434049129486084
17499,train_loss,-3.4182240962982178
17549,train_loss,-3.4117605686187744
17599,train_loss,-3.433274507522583
17649,train_loss,-3.48468279838562
17699,train_loss,-3.4413750171661377
17749,train_loss,-3.3940210342407227
