step,tag,value
49,train_loss,1.906057357788086
99,train_loss,1.8453850746154785
149,train_loss,1.6669467687606812
199,train_loss,0.14243637025356293
249,train_loss,-0.2262933999300003
299,train_loss,-0.2133069932460785
349,train_loss,-0.6220245361328125
399,train_loss,-1.3398281335830688
449,train_loss,-1.583962321281433
499,train_loss,-1.7137196063995361
549,train_loss,-1.9398326873779297
599,train_loss,-1.9463454484939575
649,train_loss,-1.9944591522216797
699,train_loss,-2.077524423599243
749,train_loss,-2.1149561405181885
799,train_loss,-2.069289207458496
849,train_loss,-2.1808667182922363
899,train_loss,-2.093461751937866
949,train_loss,-2.2788054943084717
999,train_loss,-2.1674203872680664
1049,train_loss,-2.15051007270813
1099,train_loss,-2.344606637954712
1149,train_loss,-2.2690961360931396
1199,train_loss,-1.9221562147140503
1249,train_loss,-1.624083161354065
1299,train_loss,-2.462930679321289
1349,train_loss,-2.5053703784942627
1399,train_loss,-2.418348550796509
1449,train_loss,-2.4685118198394775
1499,train_loss,-2.4268970489501953
1549,train_loss,-2.3371095657348633
1599,train_loss,-2.4939234256744385
1649,train_loss,-2.314657688140869
1699,train_loss,-2.4726412296295166
1749,train_loss,-2.3888378143310547
1799,train_loss,-2.589766263961792
1849,train_loss,-2.6751461029052734
1899,train_loss,-2.626220226287842
1949,train_loss,-2.5958619117736816
1999,train_loss,-2.66817569732666
2049,train_loss,-2.5722885131835938
2099,train_loss,-2.7691268920898438
2149,train_loss,-2.745598077774048
2199,train_loss,-2.6726434230804443
2249,train_loss,-2.581380844116211
2299,train_loss,-2.741492986679077
2349,train_loss,-2.73624587059021
2399,train_loss,-2.710834264755249
2449,train_loss,-2.7934298515319824
2499,train_loss,-2.798915147781372
2549,train_loss,-2.6387031078338623
2599,train_loss,-2.7925567626953125
2649,train_loss,-2.492992877960205
2699,train_loss,-2.8988451957702637
2749,train_loss,-2.8868656158447266
2799,train_loss,-2.7025742530822754
2849,train_loss,-2.6840462684631348
2899,train_loss,-2.8276970386505127
2949,train_loss,-2.7941977977752686
2999,train_loss,-2.8025121688842773
3049,train_loss,-2.8486719131469727
3099,train_loss,-2.648200273513794
3149,train_loss,-2.7704520225524902
3199,train_loss,-2.774212121963501
3249,train_loss,-2.6569736003875732
3299,train_loss,-2.806734800338745
3349,train_loss,-2.9083855152130127
3399,train_loss,-2.621483564376831
3449,train_loss,-2.813734769821167
3499,train_loss,-2.586639881134033
3549,train_loss,-2.7749459743499756
3599,train_loss,-2.883068561553955
3649,train_loss,-2.8646044731140137
3699,train_loss,-2.94873046875
3749,train_loss,-2.845789670944214
3799,train_loss,-2.806852102279663
3849,train_loss,-2.888233184814453
3899,train_loss,-2.8061678409576416
3949,train_loss,-2.8009862899780273
3999,train_loss,-2.8915717601776123
4049,train_loss,-2.8933258056640625
4099,train_loss,-2.9259262084960938
4149,train_loss,-2.881248712539673
4199,train_loss,-2.8202641010284424
4249,train_loss,-2.857556104660034
4299,train_loss,-2.9034578800201416
4349,train_loss,-2.943770408630371
4399,train_loss,-2.8818771839141846
4449,train_loss,-2.952782154083252
4499,train_loss,-2.9388082027435303
4549,train_loss,-2.8181397914886475
4599,train_loss,-2.8891706466674805
4649,train_loss,-2.954212188720703
4699,train_loss,-2.891214609146118
4749,train_loss,-2.7694623470306396
4799,train_loss,-2.9558427333831787
4849,train_loss,-2.8835933208465576
4899,train_loss,-2.953193187713623
4949,train_loss,-2.958881139755249
4999,train_loss,-2.93460750579834
5049,train_loss,-2.9520275592803955
5099,train_loss,-2.72735333442688
5149,train_loss,-2.9623780250549316
5199,train_loss,-2.9602019786834717
5249,train_loss,-2.94996976852417
5299,train_loss,-2.986145257949829
5349,train_loss,-2.8650779724121094
5399,train_loss,-2.922022581100464
5449,train_loss,-3.0284950733184814
5499,train_loss,-2.958078384399414
5549,train_loss,-3.0418801307678223
5599,train_loss,-2.9477267265319824
5649,train_loss,-3.0081863403320312
5699,train_loss,-3.1333353519439697
5749,train_loss,-2.8831050395965576
5799,train_loss,-2.9657540321350098
5849,train_loss,-2.935675621032715
5899,train_loss,-3.007246255874634
5949,train_loss,-3.0800178050994873
5999,train_loss,-3.0440714359283447
6049,train_loss,-2.9427711963653564
6099,train_loss,-2.976402997970581
6149,train_loss,-3.0965709686279297
6199,train_loss,-2.9701929092407227
6249,train_loss,-2.940141201019287
6299,train_loss,-2.9999382495880127
6349,train_loss,-3.111809253692627
6399,train_loss,-3.040992498397827
6449,train_loss,-3.0660951137542725
6499,train_loss,-2.9825570583343506
6549,train_loss,-2.987578868865967
6599,train_loss,-3.1576647758483887
6649,train_loss,-2.9485950469970703
6699,train_loss,-3.115312099456787
6749,train_loss,-3.0188517570495605
6799,train_loss,-3.034686326980591
6849,train_loss,-3.096686363220215
6899,train_loss,-2.992593288421631
6949,train_loss,-3.137662887573242
6999,train_loss,-2.7958106994628906
7049,train_loss,-2.951155424118042
7099,train_loss,-3.0326762199401855
7149,train_loss,-3.0491435527801514
7199,train_loss,-3.1877048015594482
7249,train_loss,-3.1381211280822754
7299,train_loss,-3.1439430713653564
7349,train_loss,-3.250147581100464
7399,train_loss,-3.0845210552215576
7449,train_loss,-3.1283209323883057
7499,train_loss,-3.04597806930542
7549,train_loss,-3.143756151199341
7599,train_loss,-3.1440935134887695
7649,train_loss,-3.2367732524871826
7699,train_loss,-3.050075054168701
7749,train_loss,-3.1764466762542725
7799,train_loss,-3.122857093811035
7849,train_loss,-2.9921658039093018
7899,train_loss,-3.1070146560668945
7949,train_loss,-3.0534117221832275
7999,train_loss,-3.104281425476074
8049,train_loss,-3.1385674476623535
8099,train_loss,-3.107578992843628
8149,train_loss,-3.214402675628662
8199,train_loss,-3.0555226802825928
8249,train_loss,-3.191483974456787
8299,train_loss,-3.0644888877868652
8349,train_loss,-3.1747496128082275
8399,train_loss,-3.1456334590911865
8449,train_loss,-3.212293863296509
8499,train_loss,-3.185107469558716
8549,train_loss,-3.1817619800567627
8599,train_loss,-3.2038981914520264
8649,train_loss,-3.170426607131958
8699,train_loss,-3.2457621097564697
8749,train_loss,-3.250917673110962
8799,train_loss,-3.153048276901245
8849,train_loss,-3.227558135986328
8899,train_loss,-3.1576364040374756
8949,train_loss,-3.3034136295318604
8999,train_loss,-3.0935044288635254
9049,train_loss,-3.0822372436523438
9099,train_loss,-3.233973741531372
