step,tag,value
49,train_loss,1.9044809341430664
99,train_loss,1.8601421117782593
149,train_loss,1.7409255504608154
199,train_loss,0.20819108188152313
249,train_loss,-0.18510861694812775
299,train_loss,-0.20726054906845093
349,train_loss,-0.30294865369796753
399,train_loss,-0.4756366014480591
449,train_loss,-0.8217180967330933
499,train_loss,-1.3220200538635254
549,train_loss,-1.6101882457733154
599,train_loss,-1.7696824073791504
649,train_loss,-1.8901883363723755
699,train_loss,-1.920017957687378
749,train_loss,-1.9757884740829468
799,train_loss,-2.001533031463623
849,train_loss,-1.786794900894165
899,train_loss,-2.0647737979888916
949,train_loss,-1.9809635877609253
999,train_loss,-2.1017370223999023
1049,train_loss,-2.233612298965454
1099,train_loss,-2.1792149543762207
1149,train_loss,-2.2114288806915283
1199,train_loss,-2.2181031703948975
1249,train_loss,-2.3206074237823486
1299,train_loss,-2.3134512901306152
1349,train_loss,-2.315126657485962
1399,train_loss,-2.2803022861480713
1449,train_loss,-2.3820881843566895
1499,train_loss,-2.4417972564697266
1549,train_loss,-2.329772472381592
1599,train_loss,-2.350604772567749
1649,train_loss,-2.3121285438537598
1699,train_loss,-2.287924289703369
1749,train_loss,-2.117896795272827
1799,train_loss,-2.3937184810638428
1849,train_loss,-2.481262683868408
1899,train_loss,-2.6315038204193115
1949,train_loss,-2.521171808242798
1999,train_loss,-2.6071414947509766
2049,train_loss,-2.3656256198883057
2099,train_loss,-2.2351763248443604
2149,train_loss,-2.544161319732666
2199,train_loss,-2.643383264541626
2249,train_loss,-2.588886260986328
2299,train_loss,-2.6006970405578613
2349,train_loss,-2.5256173610687256
2399,train_loss,-2.6095523834228516
2449,train_loss,-2.6772541999816895
2499,train_loss,-2.5428121089935303
2549,train_loss,-2.555659770965576
2599,train_loss,-2.7132785320281982
2649,train_loss,-2.600121259689331
2699,train_loss,-2.725529193878174
2749,train_loss,-2.7072091102600098
2799,train_loss,-2.728541612625122
2849,train_loss,-2.7451417446136475
2899,train_loss,-2.5968618392944336
2949,train_loss,-2.579357862472534
2999,train_loss,-2.7853071689605713
3049,train_loss,-2.6638405323028564
3099,train_loss,-2.637615919113159
3149,train_loss,-2.7767012119293213
3199,train_loss,-2.818584680557251
3249,train_loss,-2.684833526611328
3299,train_loss,-2.7440571784973145
